               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 160,            0.031262,            0.023509,            0.005554,             0.20578,               0.354,             0.20857,            0.056622,            0.032974,             0.03164,           0.0057609,           0.0021295,           0.0021295,           0.0021295
                 161,             0.03232,            0.024509,           0.0058665,             0.20546,             0.34738,             0.20659,            0.053606,            0.033014,             0.03175,           0.0057642,             0.00208,             0.00208,             0.00208
                 162,            0.031104,            0.024451,           0.0056733,             0.20707,             0.35977,             0.21304,            0.053907,            0.032938,            0.031785,           0.0057009,           0.0020305,           0.0020305,           0.0020305
                 163,            0.031563,             0.02295,           0.0057608,              0.2257,             0.33249,             0.21491,            0.057098,            0.032844,            0.032027,           0.0057169,            0.001981,            0.001981,            0.001981
                 164,            0.031112,             0.02487,            0.005558,             0.22407,             0.34585,             0.22001,            0.054398,            0.032717,            0.031875,           0.0056523,           0.0019315,           0.0019315,           0.0019315
                 165,            0.030848,            0.025216,            0.005534,             0.20401,             0.36054,             0.21048,             0.05826,            0.032762,            0.032143,           0.0056346,            0.001882,            0.001882,            0.001882
                 166,            0.031567,            0.024951,           0.0055477,             0.21011,              0.3386,             0.20217,            0.047392,            0.032861,             0.03179,           0.0056975,           0.0018325,           0.0018325,           0.0018325
                 167,            0.031309,            0.023083,           0.0053427,             0.20157,             0.30474,             0.18587,             0.03927,            0.033103,            0.031871,           0.0057219,            0.001783,            0.001783,            0.001783
                 168,            0.032161,            0.023013,           0.0055641,             0.21407,             0.35169,             0.21027,            0.051532,            0.032755,            0.032464,           0.0056145,           0.0017335,           0.0017335,           0.0017335
                 169,            0.030511,            0.024124,           0.0055552,             0.19776,             0.34662,              0.2029,            0.057369,             0.03294,            0.032193,           0.0057019,            0.001684,            0.001684,            0.001684
                 170,             0.03098,            0.024014,            0.005492,             0.21142,             0.32105,             0.19276,            0.040687,            0.032804,            0.031553,           0.0056443,           0.0016345,           0.0016345,           0.0016345
                 171,            0.032425,            0.022394,           0.0055843,             0.21522,             0.34476,             0.21243,            0.059304,             0.03292,             0.03171,           0.0055976,            0.001585,            0.001585,            0.001585
                 172,            0.030849,            0.024698,            0.005659,              0.2382,             0.34038,             0.22675,            0.059325,            0.032608,            0.031864,           0.0055454,           0.0015355,           0.0015355,           0.0015355
                 173,            0.030724,            0.024553,           0.0053057,             0.22787,             0.36442,             0.23274,            0.061118,            0.032507,             0.03198,           0.0055478,            0.001486,            0.001486,            0.001486
                 174,            0.030386,            0.024471,           0.0053782,             0.22642,             0.36303,             0.23013,            0.061865,            0.032498,            0.031893,           0.0055594,           0.0014365,           0.0014365,           0.0014365
                 175,             0.03083,            0.023466,           0.0053989,             0.22679,             0.36384,              0.2297,            0.059526,            0.032345,            0.031756,           0.0054146,            0.001387,            0.001387,            0.001387
                 176,            0.030658,            0.023539,           0.0053335,             0.22445,             0.36299,             0.22706,            0.059241,             0.03236,            0.032008,           0.0053933,           0.0013375,           0.0013375,           0.0013375
                 177,            0.030185,            0.024118,           0.0051792,             0.22803,             0.35783,             0.22664,            0.061738,             0.03242,            0.032186,            0.005403,            0.001288,            0.001288,            0.001288
                 178,            0.031458,             0.02351,           0.0056108,             0.21741,             0.35356,             0.21939,            0.061745,            0.032572,            0.032176,            0.005447,           0.0012385,           0.0012385,           0.0012385
                 179,            0.031469,             0.02394,            0.005525,             0.22715,             0.36055,             0.23232,            0.061834,            0.032422,            0.032248,           0.0054582,            0.001189,            0.001189,            0.001189
                 180,            0.030756,            0.023577,           0.0054445,             0.22755,             0.37161,              0.2362,            0.059118,            0.032444,            0.032198,           0.0055189,           0.0011395,           0.0011395,           0.0011395
                 181,            0.031074,            0.023576,           0.0055418,             0.23064,             0.34942,             0.22927,            0.062272,            0.032399,            0.032361,            0.005425,             0.00109,             0.00109,             0.00109
                 182,            0.030268,            0.024261,           0.0052271,             0.23207,             0.36982,             0.23428,            0.061132,            0.032399,            0.032624,            0.005469,           0.0010405,           0.0010405,           0.0010405
                 183,            0.029772,            0.024468,           0.0052157,              0.2417,             0.36015,             0.23559,            0.060304,            0.032479,            0.032234,           0.0054859,            0.000991,            0.000991,            0.000991
                 184,            0.030307,            0.023452,           0.0052178,             0.24005,              0.3269,             0.23472,             0.06515,              0.0325,             0.03218,           0.0055059,           0.0009415,           0.0009415,           0.0009415
                 185,            0.030921,            0.024179,           0.0052742,             0.23725,             0.34444,             0.23729,            0.065863,            0.032311,             0.03197,           0.0054177,            0.000892,            0.000892,            0.000892
                 186,            0.031334,            0.023514,           0.0053366,             0.22246,             0.36349,             0.22673,            0.064191,            0.032416,            0.031758,           0.0053962,           0.0008425,           0.0008425,           0.0008425
                 187,            0.031213,            0.023647,           0.0053461,             0.23192,              0.3787,             0.23109,             0.06066,            0.032337,            0.031788,           0.0053116,            0.000793,            0.000793,            0.000793
                 188,            0.030344,            0.024007,           0.0052508,              0.2323,             0.35975,             0.23189,            0.060298,             0.03222,            0.031769,           0.0052742,           0.0007435,           0.0007435,           0.0007435
                 189,            0.030159,             0.02438,           0.0051869,              0.2318,             0.37657,             0.23773,            0.063136,            0.032239,            0.031799,           0.0052927,            0.000694,            0.000694,            0.000694
                 190,            0.030979,            0.023985,           0.0054108,             0.21614,             0.39598,             0.23298,            0.063708,            0.032271,            0.031837,           0.0052754,           0.0006445,           0.0006445,           0.0006445
                 191,            0.030505,            0.024894,           0.0052692,             0.22973,              0.4014,             0.24296,            0.062862,            0.032183,             0.03189,           0.0052384,            0.000595,            0.000595,            0.000595
                 192,            0.029809,            0.024255,           0.0052243,              0.2284,             0.38682,             0.23285,            0.058542,            0.032226,            0.031879,           0.0052514,           0.0005455,           0.0005455,           0.0005455
                 193,            0.030499,            0.024218,           0.0052692,             0.22775,             0.38679,             0.23325,            0.059614,            0.032225,            0.031819,           0.0052326,            0.000496,            0.000496,            0.000496
                 194,            0.031016,            0.023613,           0.0055134,             0.22398,             0.38127,             0.23154,            0.059582,            0.032313,             0.03167,           0.0052473,           0.0004465,           0.0004465,           0.0004465
                 195,             0.03025,            0.024913,           0.0053071,             0.22455,             0.37521,             0.23023,            0.060454,            0.032325,            0.031542,           0.0052854,            0.000397,            0.000397,            0.000397
                 196,            0.031058,            0.024491,           0.0052896,             0.22841,             0.37159,              0.2306,            0.062602,            0.032339,            0.031554,           0.0052987,           0.0003475,           0.0003475,           0.0003475
                 197,            0.031197,            0.023154,           0.0053228,             0.23033,             0.36821,             0.22806,            0.062965,            0.032343,            0.031536,            0.005295,            0.000298,            0.000298,            0.000298
                 198,            0.031404,            0.023101,           0.0053778,             0.23568,             0.35666,             0.23153,            0.063624,            0.032305,             0.03155,           0.0052782,           0.0002485,           0.0002485,           0.0002485
                 199,            0.030837,            0.023792,           0.0052819,             0.22853,             0.38394,             0.23307,            0.063066,             0.03222,            0.031577,           0.0052709,            0.000199,            0.000199,            0.000199
